event_id,event_type,event_subtype,status,location_id,location_name,country,start_date,end_date,duration_days,total_precipitation_mm,maximum_daily_precipitation_mm,maximum_temperature_c,minimum_temperature_c,maximum_wind_speed_kmh,maximum_wind_gusts_kmh,rolling_precipitation_mm,lookback_days,critical_window_start,critical_window_end,critical_rolling_precipitation_mm,percentile_threshold,absolute_threshold,severity_score,severity_score_raw,severity_percentile,related_rainfall_event_id,related_wind_event_id,derivation_method,source_date_start,source_date_end,source_dataset,inferred,caveat
drought_aa3d21542051,Drought,meteorological_drought_indicator,derived_indicator,af_herat,Herat,Afghanistan,2021-01-30,2021-02-19,21,1.2000000000000002,0.8,26.2,-2.0,27.9,50.0,1.0,30.0,2021-01-01,2021-01-30,1.0,13.100000000000009,,13.1,13.1,0.743363,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-01,2021-01-30,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
flood_c0d6c4f83ad6,Flood,inferred_flood_risk,inferred_candidate,pk_karachi,Karachi,Pakistan,2025-06-28,2025-06-29,2,37.7,36.2,30.3,26.6,17.1,44.6,54.80000000000002,3.0,2025-06-27,2025-06-29,54.80000000000002,46.19499999999989,,1.1863,1.1863,0.696078,,,3-day rolling precipitation >= location-month 99th percentile,2025-06-27,2025-06-29,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_0dd1d3c7f55a,Flood,inferred_flood_risk,inferred_candidate,pk_karachi,Karachi,Pakistan,2025-09-10,2025-09-11,2,26.900000000000002,23.1,28.2,25.4,19.0,45.7,94.10000000000002,3.0,2025-09-08,2025-09-10,94.10000000000002,81.35299999999984,,1.1567,1.1567,0.633987,,,3-day rolling precipitation >= location-month 99th percentile,2025-09-08,2025-09-10,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_b194f43dc137,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2021-10-24,2021-10-25,2,2.3,2.3,25.1,14.9,19.8,35.3,44.900000000000006,3.0,2021-10-22,2021-10-24,44.900000000000006,43.65800000000002,,1.0284,1.0284,0.24183,,,3-day rolling precipitation >= location-month 99th percentile,2021-10-22,2021-10-24,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_716fee2b6dae,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2022-01-07,2022-01-08,2,42.0,25.7,16.5,8.3,27.2,45.7,47.800000000000004,3.0,2022-01-05,2022-01-07,47.800000000000004,42.484,,1.1251,1.1251,0.555556,,,3-day rolling precipitation >= location-month 99th percentile,2022-01-05,2022-01-07,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_bd4cf6ed4e18,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2022-07-22,2022-07-22,1,23.4,23.4,32.8,24.9,15.7,31.0,78.1,3.0,2022-07-20,2022-07-22,78.1,75.99400000000003,,1.0277,1.0277,0.228758,,,3-day rolling precipitation >= location-month 99th percentile,2022-07-20,2022-07-22,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_7e1b07302ea2,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2022-11-07,2022-11-07,1,0.0,0.0,24.2,16.5,18.6,32.8,12.900000000000007,3.0,2022-11-05,2022-11-07,12.900000000000007,12.900000000000007,,1.0,1.0,0.042484,,,3-day rolling precipitation >= location-month 99th percentile,2022-11-05,2022-11-07,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_0cd184b49743,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-03-25,2023-03-25,1,15.6,15.6,23.3,14.4,27.2,47.9,27.000000000000007,3.0,2023-03-23,2023-03-25,27.000000000000007,26.94600000000001,,1.002,1.002,0.091503,,,3-day rolling precipitation >= location-month 99th percentile,2023-03-23,2023-03-25,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_91ef184007af,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-03-31,2023-04-02,3,31.2,20.2,25.1,13.7,21.3,38.5,37.800000000000004,3.0,2023-03-30,2023-04-01,37.800000000000004,26.94600000000001,,1.4028,1.4028,0.937908,,,3-day rolling precipitation >= location-month 99th percentile,2023-03-30,2023-04-01,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_d9c90a249cf4,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-05-26,2023-05-26,1,9.7,9.7,30.7,21.8,17.7,35.3,16.800000000000004,3.0,2023-05-24,2023-05-26,16.800000000000004,15.666000000000018,,1.0724,1.0724,0.400327,,,3-day rolling precipitation >= location-month 99th percentile,2023-05-24,2023-05-26,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_6ce60a004821,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-05-31,2023-05-31,1,16.3,16.3,28.0,20.7,23.4,38.5,22.700000000000006,3.0,2023-05-29,2023-05-31,22.700000000000006,15.666000000000018,,1.449,1.449,0.95098,,,3-day rolling precipitation >= location-month 99th percentile,2023-05-29,2023-05-31,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_e63d97cdef4f,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-06-15,2023-06-16,2,15.4,14.8,34.9,24.0,28.3,47.9,35.500000000000014,3.0,2023-06-14,2023-06-16,35.500000000000014,29.711999999999904,,1.1948,1.1948,0.712418,,,3-day rolling precipitation >= location-month 99th percentile,2023-06-14,2023-06-16,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_e7afa5a74bbe,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-11-10,2023-11-10,1,9.6,9.6,21.1,14.4,18.1,46.8,13.500000000000007,3.0,2023-11-08,2023-11-10,13.500000000000007,12.900000000000007,,1.0465,1.0465,0.349673,,,3-day rolling precipitation >= location-month 99th percentile,2023-11-08,2023-11-10,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_0f17b9d17640,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2023-12-01,2023-12-02,2,0.0,0.0,22.2,10.1,10.8,22.7,11.900000000000007,3.0,2023-11-29,2023-12-01,11.900000000000007,9.03800000000005,,1.3167,1.3167,0.892157,,,3-day rolling precipitation >= location-month 99th percentile,2023-11-29,2023-12-01,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_2f27a78740d0,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2024-08-01,2024-08-02,2,95.10000000000001,93.9,34.0,25.5,21.6,36.0,126.60000000000001,3.0,2024-07-30,2024-08-01,126.60000000000001,121.33800000000001,,1.0434,1.0434,0.321895,,,3-day rolling precipitation >= location-month 99th percentile,2024-07-30,2024-08-01,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_5a7200370393,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2025-02-20,2025-02-21,2,40.4,40.4,20.0,8.8,11.7,34.2,41.199999999999996,3.0,2025-02-18,2025-02-20,41.199999999999996,40.879999999999995,,1.0078,1.0078,0.137255,,,3-day rolling precipitation >= location-month 99th percentile,2025-02-18,2025-02-20,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_be7ddbe14b1d,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2025-07-17,2025-07-17,1,11.9,11.9,32.2,26.6,17.2,37.4,78.3,3.0,2025-07-15,2025-07-17,78.3,75.99400000000003,,1.0303,1.0303,0.245098,,,3-day rolling precipitation >= location-month 99th percentile,2025-07-15,2025-07-17,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_5017aa7bf8cc,Flood,inferred_flood_risk,inferred_candidate,pk_lahore,Lahore,Pakistan,2025-09-02,2025-09-03,2,66.3,63.1,29.0,22.6,14.2,33.8,113.80000000000001,3.0,2025-08-31,2025-09-02,113.80000000000001,87.96999999999994,,1.2936,1.2936,0.859477,,,3-day rolling precipitation >= location-month 99th percentile,2025-08-31,2025-09-02,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_c7b94ed01b6a,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-01-05,2022-01-06,2,5.5,5.5,18.1,8.2,14.4,29.5,15.2,3.0,2022-01-03,2022-01-05,15.2,12.339999999999943,,1.2318,1.2318,0.764706,,,3-day rolling precipitation >= location-month 99th percentile,2022-01-03,2022-01-05,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_f1270953db56,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-03-03,2022-03-04,2,5.4,5.4,24.8,11.6,11.0,22.3,19.3,3.0,2022-03-01,2022-03-03,19.3,16.65400000000004,,1.1589,1.1589,0.643791,,,3-day rolling precipitation >= location-month 99th percentile,2022-03-01,2022-03-03,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_eefdf8f29744,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-06-21,2022-06-22,2,22.3,22.3,31.6,21.2,34.9,66.6,40.0,3.0,2022-06-19,2022-06-21,40.0,34.256999999999906,,1.1676,1.1676,0.656863,,,3-day rolling precipitation >= location-month 99th percentile,2022-06-19,2022-06-21,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_f05909256c84,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-07-24,2022-07-24,1,20.7,20.7,30.5,26.2,16.5,34.6,57.9,3.0,2022-07-22,2022-07-24,57.9,51.89400000000003,,1.1157,1.1157,0.526144,,,3-day rolling precipitation >= location-month 99th percentile,2022-07-22,2022-07-24,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_06cb669373b4,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-08-18,2022-08-18,1,3.4,3.4,32.2,25.2,22.4,41.0,51.2,3.0,2022-08-16,2022-08-18,51.2,50.390000000000015,,1.0161,1.0161,0.184641,,,3-day rolling precipitation >= location-month 99th percentile,2022-08-16,2022-08-18,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_9636b0675a61,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-11-14,2022-11-15,2,3.6,3.6,24.1,13.9,22.6,40.7,3.899999999999999,3.0,2022-11-12,2022-11-14,3.899999999999999,3.7529999999999966,,1.0392,1.0392,0.277778,,,3-day rolling precipitation >= location-month 99th percentile,2022-11-12,2022-11-14,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_9ef207ab3a25,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2022-12-29,2022-12-31,3,6.7,6.7,18.8,5.8,14.7,26.6,6.699999999999999,3.0,2022-12-27,2022-12-29,6.699999999999999,6.699999999999999,,1.0,1.0,0.042484,,,3-day rolling precipitation >= location-month 99th percentile,2022-12-27,2022-12-29,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_56229434b967,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2023-04-01,2023-04-01,1,0.0,0.0,26.6,15.4,12.6,24.8,6.6,3.0,2023-03-30,2023-04-01,6.6,6.501999999999998,,1.0151,1.0151,0.174837,,,3-day rolling precipitation >= location-month 99th percentile,2023-03-30,2023-04-01,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_edfc7aed3123,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2023-05-30,2023-05-31,2,14.5,8.0,32.2,21.8,27.7,54.7,22.0,3.0,2023-05-28,2023-05-30,22.0,17.45000000000006,,1.2607,1.2607,0.823529,,,3-day rolling precipitation >= location-month 99th percentile,2023-05-28,2023-05-30,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_7bf973d90999,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2023-07-24,2023-07-24,1,14.9,14.9,34.1,27.5,13.6,32.8,54.0,3.0,2023-07-22,2023-07-24,54.0,51.89400000000003,,1.0406,1.0406,0.294118,,,3-day rolling precipitation >= location-month 99th percentile,2023-07-22,2023-07-24,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_977d93c3ba82,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2023-10-22,2023-10-23,2,3.4,3.4,30.7,19.2,24.9,47.2,24.799999999999997,3.0,2023-10-20,2023-10-22,24.799999999999997,23.792,,1.0424,1.0424,0.302288,,,3-day rolling precipitation >= location-month 99th percentile,2023-10-20,2023-10-22,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_8d5c48058df7,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2024-04-15,2024-04-15,1,0.2,0.2,30.9,19.6,16.3,34.2,6.6000000000000005,3.0,2024-04-13,2024-04-15,6.6000000000000005,6.501999999999998,,1.0151,1.0151,0.174837,,,3-day rolling precipitation >= location-month 99th percentile,2024-04-13,2024-04-15,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_da946dc4604f,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2024-08-29,2024-08-29,1,20.2,20.2,32.2,24.1,15.8,27.0,66.9,3.0,2024-08-27,2024-08-29,66.9,50.390000000000015,,1.3276,1.3276,0.906863,,,3-day rolling precipitation >= location-month 99th percentile,2024-08-27,2024-08-29,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_52d9b2492181,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2025-02-20,2025-02-21,2,2.8000000000000003,2.6,22.5,10.2,11.4,22.3,14.3,3.0,2025-02-19,2025-02-21,14.3,13.159999999999984,,1.0866,1.0866,0.457516,,,3-day rolling precipitation >= location-month 99th percentile,2025-02-19,2025-02-21,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_78570b0fdb46,Flood,inferred_flood_risk,inferred_candidate,pk_multan,Multan,Pakistan,2025-09-08,2025-09-09,2,23.400000000000002,23.1,32.2,24.5,14.8,29.5,55.099999999999994,3.0,2025-09-06,2025-09-08,55.099999999999994,43.67699999999979,,1.2615,1.2615,0.826797,,,3-day rolling precipitation >= location-month 99th percentile,2025-09-06,2025-09-08,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_3e294ec3536e,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2021-03-23,2021-03-24,2,54.099999999999994,53.8,22.0,9.9,24.2,46.1,95.8,3.0,2021-03-21,2021-03-23,95.8,78.16800000000008,,1.2256,1.2256,0.754902,,,3-day rolling precipitation >= location-month 99th percentile,2021-03-21,2021-03-23,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_2fe43ceec2cf,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2021-12-05,2021-12-07,3,8.2,8.2,20.1,7.9,10.8,22.0,8.199999999999992,3.0,2021-12-03,2021-12-05,8.199999999999992,8.199999999999992,,1.0,1.0,0.042484,,,3-day rolling precipitation >= location-month 99th percentile,2021-12-03,2021-12-05,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_2e2b615826be,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2022-01-08,2022-01-09,2,22.599999999999998,22.4,15.1,3.8,17.2,34.2,43.099999999999994,3.0,2022-01-06,2022-01-08,43.099999999999994,39.87199999999997,,1.081,1.081,0.444444,,,3-day rolling precipitation >= location-month 99th percentile,2022-01-06,2022-01-08,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_4beac6b67750,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2022-06-22,2022-06-23,2,32.6,32.6,34.2,18.8,18.5,34.9,64.3,3.0,2022-06-20,2022-06-22,64.3,58.27299999999988,,1.1034,1.1034,0.501634,,,3-day rolling precipitation >= location-month 99th percentile,2022-06-20,2022-06-22,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_d9c2ab4106f7,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2022-07-29,2022-07-30,2,23.1,18.5,32.8,24.5,12.2,25.2,74.6,3.0,2022-07-27,2022-07-29,74.6,59.68399999999999,,1.2499,1.2499,0.79085,,,3-day rolling precipitation >= location-month 99th percentile,2022-07-27,2022-07-29,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_4bf3e70d09db,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2023-05-02,2023-05-03,2,24.0,21.9,27.0,16.1,10.2,22.7,33.199999999999996,3.0,2023-05-01,2023-05-03,33.199999999999996,29.426000000000023,,1.1283,1.1283,0.573529,,,3-day rolling precipitation >= location-month 99th percentile,2023-05-01,2023-05-03,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_642e6fc69150,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2023-10-16,2023-10-17,2,33.900000000000006,22.1,23.9,14.3,11.3,31.0,44.0,3.0,2023-10-15,2023-10-17,44.0,33.946000000000005,,1.2962,1.2962,0.862745,,,3-day rolling precipitation >= location-month 99th percentile,2023-10-15,2023-10-17,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_112d63e6838d,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2023-11-09,2023-11-11,3,14.8,14.8,23.9,11.2,15.2,25.6,14.8,3.0,2023-11-07,2023-11-09,14.8,14.8,,1.0,1.0,0.042484,,,3-day rolling precipitation >= location-month 99th percentile,2023-11-07,2023-11-09,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_af79ec521c32,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2024-02-19,2024-02-20,2,28.9,28.9,18.1,4.7,17.3,36.0,38.7,3.0,2024-02-17,2024-02-19,38.7,37.05999999999998,,1.0443,1.0443,0.330065,,,3-day rolling precipitation >= location-month 99th percentile,2024-02-17,2024-02-19,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_d5f982d43d9e,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2024-04-15,2024-04-15,1,24.7,24.7,19.5,13.6,10.2,20.5,66.7,3.0,2024-04-13,2024-04-15,66.7,53.181999999999924,,1.2542,1.2542,0.80719,,,3-day rolling precipitation >= location-month 99th percentile,2024-04-13,2024-04-15,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_d68602b74fa8,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2024-04-20,2024-04-20,1,8.4,8.4,24.5,15.3,20.7,41.0,57.199999999999996,3.0,2024-04-18,2024-04-20,57.199999999999996,53.181999999999924,,1.0756,1.0756,0.411765,,,3-day rolling precipitation >= location-month 99th percentile,2024-04-18,2024-04-20,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
flood_dce0a6c07837,Flood,inferred_flood_risk,inferred_candidate,pk_peshawar,Peshawar,Pakistan,2024-08-04,2024-08-05,2,46.1,39.9,33.9,25.0,9.3,21.6,94.19999999999999,3.0,2024-08-03,2024-08-05,94.19999999999999,81.3260000000001,,1.1583,1.1583,0.640523,,,3-day rolling precipitation >= location-month 99th percentile,2024-08-03,2024-08-05,data/processed/daily_weather.csv,True,Inferred flood-risk candidate based only on multi-day rainfall; not a confirmed flood.
