source_event_id,target_event_id,source_country,source_location,target_pakistani_location,event_type_mapping,lag_days,confidence,inference_status,evidence_type,method,caveat
rainfall_4dce250e7b78,rainfall_555dde9c4026,India,in_srinagar,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_ac69569d1b38,rainfall_109602e1ea0e,India,in_srinagar,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_bdfc0bdf4cbc,rainfall_a56a97db561c,India,in_srinagar,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1610596f2916,temperature_1f4e1053fcce,India,in_srinagar,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3e9841c2ebe6,temperature_31e0b7408bd9,India,in_srinagar,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5901a8a93c80,temperature_45ac16fcc4c5,India,in_srinagar,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_1f577478061e,wind_bd0f44cd5fab,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_1f8a5ab413b8,wind_ad83785f8a97,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_3b5f8444072e,storm_52604eb54354,India,in_srinagar,pk_islamabad,Wind->Storm,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_3b5f8444072e,wind_b195b804d254,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_3cf19594f487,wind_43a30464c571,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_691788252e31,wind_f62051f1dafa,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_b66178d97d44,wind_321690105543,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f76d538f8e44,wind_18442d98a318,India,in_srinagar,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_1a0523ea2be8,rainfall_25caeec7b383,India,in_srinagar,pk_multan,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_4e9ab49d7232,rainfall_4dcaf140d40b,India,in_srinagar,pk_multan,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_f07694b00a6c,rainfall_20e87092e7d2,India,in_srinagar,pk_multan,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1d2fb659bd0d,temperature_dad2dd6b7892,India,in_srinagar,pk_multan,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_27fe8e969c92,temperature_9541cddb02fc,India,in_srinagar,pk_multan,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_359a09c92114,temperature_35b922c299a9,India,in_srinagar,pk_multan,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_274b5ab35f98,wind_bea937533653,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2efe139f86f1,wind_bea822962267,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_378484166e86,wind_271d46c9bebe,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_3b5f8444072e,wind_57a719e72615,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_48c86bc8a09b,wind_9a697884af14,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_86b4c74271fe,wind_f2cad8c6f685,India,in_srinagar,pk_multan,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_4a7b9535210f,rainfall_8539db7213e1,India,in_srinagar,pk_sukkur,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_08ccd45f3b90,temperature_bf4a12a24133,India,in_srinagar,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_15e584a4239c,heatwave_f605a154be3d,India,in_srinagar,pk_sukkur,Temperature->Heatwave,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_15e584a4239c,temperature_7913c633716a,India,in_srinagar,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1610596f2916,temperature_a8ce3dd4ecb3,India,in_srinagar,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_27fe8e969c92,heatwave_e7d7ad1a51ee,India,in_srinagar,pk_sukkur,Temperature->Heatwave,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5901a8a93c80,temperature_0d61612ebc1c,India,in_srinagar,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_7b377fc29478,temperature_77b9a447e9ac,India,in_srinagar,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
